X;Y;Z;Strati
550351.810547;7818055.179688;-8848.099609;0.000000
551101.810547;7819706.937500;-8822.150391;0.000000
551126.810547;7821471.320313;-8909.410156;0.000000
550801.810547;7821846.718750;-8927.650391;0.000000
551301.810547;7818787.207031;-8813.570313;0.000000
551726.810547;7819838.328125;-8828.620117;0.000000
551526.810547;7819369.078125;-8820.889648;0.000000
549901.810547;7819369.078125;-8839.389648;0.000000
551176.810547;7821471.320313;-8906.250000;0.000000
552176.810547;7817379.460938;-8768.139648;0.000000
551626.810547;7819988.488281;-8820.980469;0.000000
548901.810547;7817341.917969;-8866.099609;0.000000
551689.310547;7819125.070313;-8811.740234;0.000000
551789.310547;7819763.250000;-8823.849609;0.000000
551601.810547;7821677.789063;-8872.160156;0.000000
550451.810547;7817492.078125;-8828.780273;0.000000
549701.810547;7821321.160156;-8956.290039;0.000000
550351.810547;7817736.089844;-8836.459961;0.000000
552064.310547;7817548.386719;-8782.150391;0.000000
549664.310547;7817698.546875;-8844.030273;0.000000
550614.310547;7819988.488281;-8784.570313;0.000000
549226.810547;7816797.589844;-8847.959961;0.000000
551714.310547;7821527.628906;-8888.879883;0.000000
550639.310547;7817492.078125;-8823.339844;0.000000
550226.810547;7817736.089844;-8848.280273;0.000000
551101.810547;7819425.390625;-8810.330078;0.000000
550201.810547;7819425.390625;-8816.910156;0.000000
552401.810547;7820288.808594;-8812.589844;0.000000
